': monkey-chatter
сувенир: souvenir
суглинистый: loamy
суглинок: loam
суд: tribunal
суд: law-court
суда: shipping
суданский: Sudanese
судебный: magisterial
судебный: forensic
судебный: judicial
судить: adjudicate
судиться: litigate
судки: dinner-pail
судно: water-craft
судно: hovercraft
судно: night-chair
судно-ловушка: mystery-ship
судовладелец: shipowner
судок: cruet-stand
судомойка: kitchen-maid
судомойка: dish-washer
судорога: cramp
судорожный: fitful
судорожный: convulsive
судостроение: shipbuilding
судоходность: navigability
судоходный: navigable
судьба: weird
судьба: destiny
судьба: luck
судья: judge
судья: magistrate
суеверие: superstition
суеверный: superstitious
суета: fluster
суета: bustling
суета: ado
суетливый: fussy
суетня: razzle-dazzle
суждение: estimation
суженый: intended
сук: bough
сук: knag
сука: bitch
сукцинит: succinite
султан: aigrette
султан: sultan
султанат: sultanate
султанша: sultana
сульфат: sulphate
сульфид: sulphide
сульфированный: sulphuretted
сульфит: sulphite
сумасброд: madcap
сумасброд: screw-ball
сумасшедшая: madwoman
сумасшедший: batty
сумасшедший: madman
сумасшедший: mad
сумасшедший: psycho
сумасшедший: wacko
сумасшедший: scatty
сумасшедший: crazy
сумасшедший: bonkers
сумасшедший: demented
сумасшедший: lunatic
сумасшедший: loony
сумасшедший: bedlamite
сумасшествие: madness
суматоха: kerfuffle
суматоха: hurry-scurry
суматоха: to-do
суматоха: clutter
суматоха: bustle
суматоха: rumpus
суматоха: helter-skelter
сумеречный: dusky
сумеречный: crepuscular
сумерки: gloaming
сумерки: nightfall
сумерки: twilight
сумерки: owl-light
сумерки: dusk
сумка: satchel
сумка: pouch
сумка: dispatch-box
сумка: haversack
сумма: sum
суммировать: summarize
суммирующий: resumptive
сумо: sumo
сумрак: duskiness
сумятица: hurly-burly
сундук: dower-chest
суп: broth
суп: soup
суп-жульен: julienne
суп-пюре: puree
супер-эго: super-ego
супербоевик: super-film
супергерой: superhero
супергетеродин: superheterodyne
суперкарго: supercargo
супермаркет: superstore
суперобложка: dust-cover
супертанкер: supertanker
суперфосфат: superphosphate
супинатор: instep-raiser
супник: tureen
суппозиторий: suppository
супруг: spouse
супруг: consort
супружеский: matrimonial
супружеский: wedded
супружеский: connubial
супружеский: conjugal
супружеский: husbandly
супружеский: marital
супружество: matrimony
супружество: wedlock
супружество: conjugality
сургуч: sealing-wax
сурдинка: sordine
сурепица: cole-seed
сурепное: rape-oil
суровость: rigour
суровость: inclemency
суровый: inclement
суровый: rigorous
суровый: dour
суровый: hard-faced
сурок: marmot
сурьма: surma
сурьма: antimony
суслик: suslik
сусло: mash
суставной: articular
сутаж: soutache
сутана: soutane
сутенер: souteneur
сутенер: ponce
сутулость: stoop
сутулый: round-shouldered
суть: gist
сутяга: barrator
сутяжнический: litigious
сутяжничество: barratry
суфий: Sufi
суфлер: prompter
суфражистка: suffragette
суффикс: suffix
сухарь: hardtack
сухарь: sea-biscuit
сухарь: rusk
суховатый: dryish
сухожилие: tendon
сухожилие: sinew
сухой: matter-of-fact
сухой: dry
сухой: brut
сухой: dried
сухой: arid
сухой: sapless
сухой: droughty
сухопарый: gaunt
сухопутный: overland
сучковатый: knarry
сучковатый: snaggy
сучковатый: knaggy
сучковатый: knarred
суша: dryland
сушеница: cudweed
сушилка: dryer
сушильный: siccative
сушить: torrefy
существенный: essential
существование: subsistence
существование: existence
существовать: subsist
существовать: exist
существующий: existent
сущий: sheer
сущность: essentiality
сущность: essence
сфабрикованный: trumped-up
сфагнум: sphagnum
сфалерит: blende
сфера: sphere
сферический: orbicular
сферический: spherical
сферический: spheral
сферичность: sphericity
сфероид: spheroid
сфероидальный: spheroidal
сфинкс: sphinx
сфинктер: sphincter
схватка: run-in
схватывание: grip
схватывание: grasp
схема: schema
схема: circuitry
схематический: schematic
схизма: schism
сходить: alight
сходиться: converge
сходня: gang-plank
сходня: gangway
сходство: likeness
сходство: resemblance
сходство: similarity
сходящийся: converging
схоласт: schoolman
схоластика: scholasticism
сцена: hokum
сценарий: scenario
сценарий: screenplay
сценарист: screenwriter
сценарист: scenarist
сценарист: scriptwriter
сценический: scenic
сценический: histrionic
сцепление: linkage
сцепление: concatenation
сцепление: catenation
сцепление: cohesion
сцепленный: coherent
сцеплять: catenate
сцеплять: concatenate
сцепщик: coupler
счастливо: happily
счастливо: fortunately
счастливый: happy
счастливый: lucky
счастливый: blessed
счастливый: fortunate
счастье: felicity
счастье: blessedness
счет: reckoning
счет: invoice
счет: count
счет: account
счетная: calculating-machine
счетный: calculating
счеты: abacus
считать: numerate
считать: reckon
считать: compute
сшиватель: stapler
съедобность: edibility
съедобный: edible
съедобный: eatable
съедобный: esculent
съемный: detachable
съемщик: renter
съемщик: lessee
сыворотка: serum
сыворотка: whey
сын: son
сыновний: filial
сынок: sonny
сыпняк: jail-fever
сыр: cheese
сырный: cheesy
сыроватый: dampish
сыроватый: dampy
сыроежка: russule
сырой: raw
сырой: soggy
сырой: uncooked
сырой: dabby
сырой: humid
сырой: crude
сырость: dampness
сырость: humidity
сырость: damp
сычуг: maw
сэр: sir
сюда: hither
сюзерен: overlord
сюрреализм: surrealism
сюрреалистичный: surreal
сюрреалистичный: surrealistic
сюртук: frock-coat
табак: tobacco
табакерка: tobacco-box
табакерка: snuff-box
табачный: nicotian
табельщик: tableman
табельщик: timekeeper
табес: tabes
табетик: tabetic
таблетка: troche
табу: taboo
табурет: stool
таверна: tavern
таволга: spiraea
таволга: meadow-sweet
тавтологический: tautological
тавтология: tautology
таган: trivet
таз: wash-basin
таз: basin
таз: wash-bowl
таз: pelvis
тазовый: pelvic
таинственность: mystique
таинственный: mysterious
таинство: sacrament
тайга: taiga
таймер: beeper
тайна: hugger-mugger
тайна: mystery
тайна: secret
тайна: arcanum
тайна: secrecy
тайник: cache
тайный: surreptitious
тайный: occult
тайный: stealthy
тайный: underhand
тайный: under-the-table
тайный: undercover
тайный: clandestine
тайный: arcane
тайный: hole-and-corner
тайный: esoteric
так: so
так: thus
так!: sic
такелаж: rigging
такой: answerable
такой: threatened
такой: avoidable
такой: unanswerable
такой: omissible
такой: such
такой-то: so-and-so
такой-то: such-and-such
такса: dachshund
такса: basset
такса: badger-dog
такси: taxi
такси-малолитражка: minicab
таксист: cabby
таксометр: taximeter
такт: tact
тактик: tactician
тактика: tactics
тактический: tactical
талант: talent
талантливый: talented
талари: talari
талер: thaler
тали: polyspast
талисман: mascot
талия: waistline
талия: waist
таллий: thallium
тальк: talc
тальма: talma
там: thereat
там: wherein
там: there
тамаринд: tamarind
тамариск: tamarisk
тамбурин: tambourine
тамил: Tamil
тамильский: Tamilian
таможня: customs
таможня: custom-house
тамплиер: templar
тампон: tampon
тампон: dossil
тамтам: tomtom
тан: thane
танго: tango
тандем: tandem
танец: bop
танец: egg-dance
танец: dance
танин: tannin
танкер: tanker
танкер: oil-tanker
танкетки: wedgies
тантал: tantalum
танцевальный: orchestic
танцор: dancer
танцор: hoofer
танцы: dancing
тапиока: tapioca
тапир: tapir
тапочки: sneakers
таракан: cockroach
таракан-прусак: croton-bug
таран: battering-ram
тарантелла: tarantella
тарантул: tarantula
тариф: tariff
тарлатан: tarlatan
тарпон: tarpon
тарталетка: tartlet
тартание: bailing
тартар: Tartarus
татарский: Tartarian
тафта: taffeta
тахограф: tachograph
тахометр: tachometer
тахта: divan
тачка: wheelbarrow
ташка: sabretache
тащить: manhandle
тащить: daggle
тащить: schlep
таять: melt
твердость: hardness
твердый: hard
твердый: unyielding
твердый: solid
твердый: resolute
твердый: steadfast
твердый: hard-grained
твид: tweed
твил: twill
творец: creator
творить: create
творожистый: caseous
творческий: creative
театр: playhouse
театр: theatre
театрал: theatre-goer
театрал: playgoer
театральность: theatricality
театральный: stagy
театральный: onstage
театральный: theatrical
тевтон: Teuton
тезис: thesis
теизм: theism
текст: text
текстильный: textile
текстовой: textual
тектоника: tectonics
текучий: runny
текущий: unfunded
текущий: flowing
телевидение: video
телевидение: television
телевизионный: televisional
телевизор: telly
телевизор: televisor
телега: wain
телега: cart
телегеничный: telegenic
телеграмма: telegram
телеграф: telegraph
телеграфист: telegraphist
телеграфия: telegraphy
телеграфный: telegraphic
тележка: trolley
телезритель: televiewer
телекинез: telekinesis
телекс: telex
телеметр: telemeter
телеметрия: telemetry
телемеханика: telemechanics
телеология: teleology
телепанорама: pilot-film
телепатический: telepathic
телепатия: telepathy
телескоп: telescope
телесный: somatic
телесный: corporeal
телесный: corporal
телесный: fleshly
телесный: bodily
телесуфлер: autocue
телетайп: teletype
телетайп: teleprinter
телеуправление: telecontrol
телефон: telephone
телефонист: telephonist
телефония: telephony
телефонный: telephonic
телефотография: telephotography
телка: heifer
теллур: tellurium
теллурический: telluric
тело: body
телосложение: physique
тельфер: telpher
телятина: veal
телячий: calvish
тема: theme
тема: topic
тема: subject
тема: subject-matter
тематический: thematic
тембр: timbre
темляк: sword-knot
темнеть: darkle
темнеющий: darkling
темно-зеленый: bottle-green
темно-каштановый: liver-coloured
темно-коричневый: deep-brown
темно-красный: crimson
темно-синий: navy-blue
темноватый: fuscous
темнокрасный: wine-coloured
темнота: murk
темнота: darkness
темный: recondite
темный: murky
темный: tenebrous
темный: darksome
темный: dark
темный: sombre
темный: lowering
темп: tempo
темпера: tempera
темпераментный: temperamental
температура: temperature
тенденциозный: tendentious
тензор: tensor
тенистый: umbrageous
тенистый: shady
теннис: tennis
теннисист: tennis-player
тенниска: T-shirt
тент: sun-blind
тент: penthouse
тень: shadow
тень: shade
тень: umbrage
теодолит: theodolite
теократический: theocratic
теократия: theocracy
теорба: theorbo
теоретизировать: theorize
теоретик: theorist
теоретик: theoretician
теоретически: theoretically
теория: theory
теория: theoretics
теперешний: nowaday
теперь: now
теплица: greenhouse
теплица: cold-frame
теплица: warm-house
тепличная: glass-culture
тепло: warmth
тепло: warmly
тепловатый: tepid
тепловатый: lukewarm
тепловатый: warmish
тепловой: thermic
тепловой: calorific
теплокровный: warm-blooded
теплопроводный: transcalent
теплостойкий: heatproof
теплота: caloric
теплотехника: thermotechnics
теплоустойчивый: thermostable
теплый: warm
теплый: heartwarming
терапевт: therapeutist
терапевт: internist
терапия: therapeutics
тератология: teratology
тербий: terbium
терзание: excruciation
терзать: rankle
терзать: bedevil
терка: grater
терм: therm
терминология: terminology
термит: thermit
термит: termite
термитник: termitary
термический: thermal
термограф: thermograph
термодинамика: thermodynamics
термолиз: thermolysis
термометр: thermometer
термопластический: thermoplastic
термос: thermos
термостат: thermostat
термостатированный: temperature-controlled
термотропизм: thermotropism
термохимия: thermochemistry
термоэлектрический: thermo-electric
термоэлектричество: thermo-electricity
термоэлемент: thermopile
термоэлемент: thermo-couple
термоядерный: thermonuclear
терн: sloe
тернослив: damson
терпеливый: patient
терпеливый: enduring
терпение: sufferance
терпение: patience
терпеть: tolerate
терпеть: brook
терпимость: toleration
терпимость: tolerance
терпимость: condonation
терпимый: tolerant
терпкость: acerbity
терракота: terracotta
терраса: terrace
террасирование: terracing
территория: enclave
территория: territory
терроризировать: terrorize
терроризм: terrorism
террорист: terrorist
террорист: dynamiter
терцет: terzetto
терьер: terrier
теряющий: loser
тесак: backsword
тесный: incapacious
тесный: two-by-twice
тесный: poky
тесситура: tessitura
теста: testa
тесто: dough
тесто: duff
тесто: paste
тестообразный: doughy
тесьма: inkle
тет-а-тет: twosome
тетерев: black-cock
тетерев-глухарь: wood-grouse
тетерев-косач: heath-cock
тетерка: grey-hen
тетерка: heath-hen
тетива: bow-string
тетрадь: drawing-block
тетралогия: tetralogy
тетушка: auntie
тетя: aunt
техника: technique
техника: technics
техника: technology
технически: technically
технический: technical
технократ: technocrat
технократический: technocratic
технократия: technocracy
технолог: technologist
технологический: technological
технологический: technologic
течение: flow
течение: tenor
течение: onflow
течь: leak
тиара: tiara
тибетец: Tibetan
тигель: melting-pot
тигель: crucible
тигель: platen
тигр: tiger
тигриный: tigerish
тигрица: tigress
тик: teak
тик: tic
тиканье: tick-tack
тильбюри: tilbury
тильда: tilde
тимьян: thyme
тип: type
тип: phylum
типично: typically
типично: characteristically
типичный: typical
типография: printing-house
типография: print-shop
типография: printing-office
типология: typology
типун: pip
тир: shooting-gallery
тир: rifle-range
тирада: tirade
тирада: diastribe
тиран: tyrant
тиранический: tyrannical
тирания: tyranny
тираноубийство: tyrannicide
тиранствовать: tyrannize
тиролец: Tyrolean
тирс: thyrsus
тис: yew
титан: titanium
титанический: titanic
титровать: titrate
титул: ladyship
титул: sahib
титулованный: titular
титулованный: titled
тиф: camp-fever
тифлит: typhlitis
тифозный: typhous
тихий: mild-mannered
тихо: stilly
тише!: hist
тишина: calmness
тишина: hush
ткань: leather-cloth
ткань: cloth
ткань: fabric
ткать: weave
ткач: weaver
тленный: perishable
тлеющий	: smouldering
тля	: plant-louse
тмезис: tmesis
тмин	: cumin
тмин	: caraway
то: spilth
то: zest
то: sickener
то: requisite
то: self-offence
то: overspill
то	: gorge
то	: gape-seed
то	: inessentials
то	: handhold
то	: appetizer
то	: allowable
то	: droppings
то	: band
тобогган: toboggan
товар: loss-leader
товар: goods
товарищ: fellow
товарищ: pal
товарищ: butty
товарищ: chum
товарищ: yokefellow
товарищ: associate
товарищеский: comradely
товарищество: fellowship
товарищество: camaraderie
товарность: marketability
товарообмен: barter
товары: merchandise
тога: toga
тогда: then
тодди: toddy
тождественность: identity
тоже: also
ток: toque
ток: threshing-floor
токайское: Tokay
токарь: turner
токката: toccata
токсикоз: toxicosis
токсикология: toxicology
толкание: putting
толкать: push
толкач: pusher
толкование: interpretation
толкователь: expositor
толковательный: interpretative
толковать: construe
толкотня: hustle
толочь: comminute
толпа: tag-rag
толпа: throng
толпа: rabble
толпа: crowd
толпа: mob
толпа: boodle
толстогубый: blobber-lipped
толстокожее: pachyderm
толстокожий: thick-skinned
толстокожий: pachydermatous
толстый: thick
толстый: abdominous
толстяк: pudge
толстяк: fat-guts
толстяк-коротышка: podge
толуол: toluene
толчея: stamp-mill
толчок: jostle
толчок: thrust
толчок: poke
толчок: shove
толчок: jab
толчок: impulse
толчок: jolt
толчок: jog
толчок: urge
толщина: thickness
только: but
только: barely
только: merely
том: volume
том: tome
томагавк: tomahawk
томиться: yearn
томный: lackadaisical
томный: die-away
томпак: tombac
томпак: pinchbeck
тон: tone
тональность: tonality
тональный: tonal
тонзура: tonsure
тонизирующее: tonic
тонкая: pinstripe
тонкая: hair-line
тонкий: subtle
тонкий: wispy
тонкий: thin
тонкий: twiggy
тонкий: fine-spun
тонкий: sleazy
тонкий: gauzy
тонкий: slim
тонкий: slender
тонкий: slimline
тонковолокнистый: finely-fibred
тонкокожий: thin-skinned
тонкорунный: fine-fleece
тонкость: finesse
тонкость: subtlety
тонкость: exility
тонкость: fineness
тоннаж: tonnage
тоннель: tunnel
тоннель: subway
тонтина: tontine
тонуть: drown
топаз: topaz
топать: stomp
топка: burner
топкий: miry
топливо: Fuel
топограф: topographer
топографический: topographical
топографический: topographic
топография: topography
тополь: poplar
топонимика: toponymy
топор: axe
топорик: hatchet
топтание: trample
топчак: treadmill
торба: nosebag
торговаться: higgle
торговаться: haggle
торговец: tradesman
торговец: seller
торговец: trader
торговец: dealer
торговец: bargainer
торговец: trafficker
торговец: merchandiser
торговка: tradeswoman
торговля: commerce
торговля: trading
торговля: marketing
торговый: mercantile
тореадор: toreador
тореадор: bullfighter
торжественность: solemnity
торжественный: solemn
торжествовать: overcrow
торжествовать: prevail
тори: Tory
торизм: Toryism
торий: thorium
торит: thorite
торможение: foot-dragging
тормоз: brake
торнадо: tornado
торопливость: hurry
торопливый: hurried
торпеда: torpedo
торт: pound-cake
торт: cake
торус: torus
торф: peat
торфяник: peatery
торфяник: peatbog
торфяник: turbary
торфяной: peaty
торшер: torchere
торшер: floor-lamp
тосканский: Tuscan
тоскующий: wistful
тот: ejector
тот: filler
тот: entrant
тот: giver
тот: forger
тот: knocker
тот: declarant
тот: curler
тот: dedicator
тот: discharger
тот: delineator
тот: divider
тот: kisser
тот: maker
тот: masticator
тот: marplot
тот: mauler
тот: hanger
тот: grower
тот: improver
тот: same
тот: integrator
тот: itinerant
тот: beater
тот: bearer
тот: beginner
тот: bleeder
тот: biter
тот: blower
тот: adapter
тот: accepter
тот: alienee
тот: anticipant
тот: allottee
тот: clipper
тот: chooser
тот: comer
тот: crusher
тот: cremator
тот: cultivator
тот: bookable
тот: backer
тот: bouncer
тот: briber
тот: breeder
тот: spoil-sport
тот: spanker
тот: tabulator
тот: shower
тот: screamer
тот: squeezer
тот: skater
тот: trailer
тот: toucher
тот: turnspit
тот: that
тот: talker
тот: trier
тот: questioner
тот: puller
тот: rejector
тот: mender
тот: charger
тот: regulator
тот: promoter
тот: right-hander
тот: reviver
тот: tier
тот: repeater
тот: repealer
тот: riser
тот: reprover
тотализатор: totalizator
тоталитаризм: totalitarianism
тотем: totem
тотчас: forthwith
точеный: chiselled
точило: emery-wheel
точильщик: knife-grinder
точильщик: grinder
точить: sharpen
точка: whet
точка: point
точка: dot
точно: exactly
точно: accurately
точно: precisely
точность: precision
точность: exactness
точность: exactitude
точность: nicety
точность: accuracy
точный: precise
точный: strict
точный: accurate
точный: exact
тошнота: qualmishness
тошнота: nausea
тошнотворно: queasily
тошнотворный: nauseous
тощий: scrannel
тощий: skinny
тощий: lean
тощий: scraggy
тощий: jejune
тпру!: wo
трава: herb
трава: grass
трава: tussock
травертин: travertine
травля: redbaiting
травма: trauma
травматический: traumatic
травмировать: traumatize
травник: redshank
травоядный: grass-feeding
травоядный: graminivorous
травоядный: herbivorous
травы: herbage
травянистый: gramineous
травянистый: graminaceous
травяной: herbal
травяной: herbaceous
трагедия: tragedy
трагик: tragedian
трагикомедия: tragicomedy
трагикомический: serio-comic
традиционный: traditional
традиционный: trad
традиция: tradition
траектория: trajectory
трактат: tractate
трактат: tract
трактат: treatise
трактирщик: Boniface
трактирщик: saloon-keeper
трактирщик: publican
трактор: tractor
трактор: agrimotor
трактор-тягач: traction-engine
тракторист: tractor-driver
трамбовка: rammer
трамвай: trolley-car
трамвай: streetcar
трамвай: tram-car
трамвайщик: trammer
трамплин: spring-board
транзистор: transistor
транс: trance
трансальпийский: transalpine
трансатлантический: transatlantic
трансвестизм: transvestism
трансепт: transept
транслитерация: transliteration
транслитерировать: transliterate
транспорт: transport
транспортер: transporter
транспортир: protractor
трансформатор: compensator
трансцендентальный: transcendental
трапезная: refectory
трапеция: trapeze
трапеция: trapezium
трас: trass
трассат: drawee
трата: expenditure
трата: expense
тратить: expend
тратить: spend
тратта: bank-bill
траттория: trattoria
траулер: trawler
трахать: bonk
трахеотомия: tracheotomy
трахея: trachea
трахит: trachyte
трахома: trachoma
требование: requirement
требование: claim
требование: demand
требовательный: exacting
требуха: chitterlings
требуха: offal
тревога: unease
тревога: alert
тревожащий: unsettling
тревожить: roust
тревожный: alarming
тред-юнионизм: trade-unionism
тред-юнионизм: unionism
тред-юнионист: trade-unionist
треджен: trudgen
трезвенник: water-drinker
трезвенник: teetotaller
трезвость: sobriety
трезвый: teetotal
трезвый: sober
трезубец: trident
трек: cycleway
трель: trill
трель: mordent
трель: warble
трема: diaeresis
тремматология: thremmatology
тремоло: tremolo
трензель: snaffle
трение: rub
трение: rubbing
трение: attrition
трение: friction
тренировка: drill
тренировка: work-out
треногий: three-legged
треножник: tripod
трепало: swingle
трепало: scutcher
трепан: trepan
трепач: spieler
трепет: awe
трепет: trepidation
трепещущий: flickering
треск: crackling
треск: crack
треск: rattle
треск: snap
треснувший: cracked
треснувший: sprung
трестировать: trustify
третичный: tertiary
треугольник: triangle
треугольный: triquetrous
треугольный: triangular
треугольный: leg-of-mutton
треугольный: lateen
треугольный: trigonous
треугольный: three-cornered
трехгранник: trihedron
трехгранный: trihedral
трехлистный: trifoliate
трехлопастный: trilobate
трехмачтовый: three-masted
трехмерный: three-dimensional
трехмильный: three-mile
трехпольный: three-field
трехсложный: trisyllabic
трехстишие: tercet
трехсторонний: trilateral
трехфазный: three-phase
трехходовой: three-way
трехцветный: trichromatic
трехчетвертной: three-quarter
трехчленный: trinomial
трехъязычный: trilingual
треченто: trecento
трещина: rive
трещина: flaw
трещина: fissure
трещина: rift
трещина: cleft
три: three
три: ternary
триас: Trias
трибрахий: tribrach
трибун: tribune
трибуна: rostrum
трибуна: grandstand
трибунат: tribunate
трибунский: tribunicial
тривиальность: triviality
тригонометрия: trigonometry
тридцать: thirty
триединый: triune
трижды: thrice
триклиний: triclinium
трико: leotard
трико: tricot
трико: bodysuit
трико: tights
трикотаж: stockinet
трилогия: trilogy
тримаран: trimaran
триместр: trimester
триметр: trimeter
тринадцать: thirteen
тринитротолуол: trinitrotoluol
трио: trio
триолет: triolet
трипаносомоз: surra
триптих: triptych
трирема: trireme
трисель: trysail
тритий: tritium
тритон: newt
тритон: eft
тритон: Triton
триумвир: triumvir
триумвират: triumvirate
триумвират: triarchy
триумф: triumph
триумфальный: triumphal
трифокальный: trifocal
трифтонг: triphthong
трихина: trichina
трихинеллез: trichinosis
троакар: trocar
трогательный: appealing
трогательный: affecting
трогательный: pathetic
троглодит: troglodyte
троглодит: cave-man
троеборье: triathlon
тройка: trey
тройка: troika
тройка: triplet
тройной: triple
тройной: triplex
тройной: treble
тройной: trine
тройственный: tripartite
троллейбус: trolley-bus
тромб: trombus
тромбон: trombone
тромбонист: trombonist
тромбоцит: platelet
трон: throne
тронутый: affected
троп: trope
тропа: pathway
тропинка: path
тропинка: trackway
тропический: tropical
тропосфера: troposphere
тростник: reed
тростник: frail
тростник: rush
трость: walking-stick
трость-сиденье: shooting-stick
тротил: trotyl
тротуар: sidewalk
тротуар: pavement
трофей: trophy
трофический: trophic
троянский: Trojan
труба: tube
труба: chimney
труба: trumpet
трубадур: troubadour
трубач: trumpeter
трубка: tobacco-pipe
трубопровод: conduit
трубопровод: pipeline
трубопровод: manifold
трубочист: chimney-sweeper
трубочист: chimney-sweep
трубчатый: tubular
трубчатый: pipy
трубы: pipework
трубы: tubing
труд: labour
труднодоступный: hard-to-reach
трудность: hassle
трудность: difficulty
трудный: toilful
трудный: laboured
трудный: trying
трудный: toilsome
трудный: baffling
трудный: arduous
трудный: laborious
трудный: difficult
трудолюбивый: industrious
трудолюбивый: hard-working
трудоспособный: employable
труженик: toiler
труженик: plodder
трупный: cadaverous
трупный: cadaveric
трус: poltroon
трус: faint-heart
трус: sneak
трус: recreant
трус: chicken-liver
трус: caitiff
трус: dastard
трус: coward
трусики: shorts
трусливо: faint-heartedly
трусливый: hen-hearted
трусливый: yellow-livered
трусливый: milk-livered
трусливый: funky
трусливый: lily-livered
трусливый: dastardly
трусливый: pigeon-hearted
трусливый: chicken-hearted
трусливый: yellow-bellied
трусливый: sneaky
трусливый: cowardly
трусливый: faint-hearted
трусость: poltroonery
трусость: cowardice
трусость: recreancy
трут: amadou
трут: tinder
трут: touchwood
трутень: drone
трутница: tinder-box
трюмо: pier-glass
трюмо: console-mirror
трюфель: truffle
тряпичник: rag-picker
тряпичник: rag-and-bone-man
тряпка: rag
трясина: mire
трясинный: quaggy
тряска: rumble-tumble
тряский: jolty
трясогузка: wagtail
трясунка: quaking-grass
трясущийся: tottery
туалет: toilet
туалетный: lavatorial
туба: tuba
туберкулез: tuberculosis
туберкулез: phthisis
туберкулезный: tuberculous
туберкулезный: consumptive
туберкулин: tuberculin
тубероза: tuberose
тугой: stiff
тугоуздый: hard-mouthed
туда: thither
тужурка: mess-jacket
туземец: indigene
туземец: aborigine
туземец: tawny-moor
туземный: native-born
туземный: indigenous
тукан: toucan
тулий: thulium
туловище: torso
туляреми: rabbit-fever
туман: mist
туман: brume
туман: toman
туманность: haziness
туманность: mistiness
туманность: nebula
туманный: misty
туманный: hazy
туманный: vapoury
туманный: foggy
тунец: tuna
тунец: tunny
тунисский: Tunisian
тупик: impasse
тупик: cul-de-sac
тупик: puffin
тупик: blind-alley
тупица: goon
тупица: numbskull
тупица: dullard
тупица: duffer
тупица: nerd
тупица: thickhead
туповатый: dullish
туповатый: bat-eyed
тупоголовый: thick-headed
тупоголовый: heavy-headed
тупой: hebetate
тупой: unpointed
тупой: gormless
тупой: fat-witted
тупой: obtuse
тупой: logy
тупой: slow-witted
тупой: pig-headed
тупой: dull
тупой: dim-witted
тупой: doltish
тупой: blockish
тупой: blunt
тупоумие: hebetude
тупоумный: pigheaded
турбина: turbine
турбобур: turbodrill
турбовинтовой: turbo-prop
турбовоздуходувка: turboblower
турбогенератор: turbogenerator
турбореактивный: turbo-jet
турецкий: Turkish
туризм: touring
турист: tourist
турист: tripper
турист: sightseer
туристы: coatchload
туркмен: Turkman
турмалин: tourmalin
турмалин: tourmaline
турникет: tourniquet
турникет: turnstile
турнир: tourney
турнир: pro-am
турнир: tournament
турок: Turk
турпан: scoter
тускловатый: dimmish
тусклость: tarnish
тусклый: dim
тусклый: dingy
тусклый: lacklustre
тустеп: two-step
тухлый: addle
тучность: obesity
тучность: portliness
тучный: obese
туша: carcass
тушение: extinction
тушеный: stewed
тушканчик: jerboa
туя: thuja
тщательный: searching
тщеславие: vainglory
тщеславный: vainglorious
тщетный: vain
тыква: pumpkin
тыква: gourd
тысяча: thousand
тысяча: mil
тысяча: chiliad
тысячелетие: millennium
тысячелетний: millennial
тысячелистник: milfoil
тысячный: millesimal
тычинка: stamen
тычок: prod
тычок: bond-stone
тьфу!: ugh
тьфу!: pish
тьфу!: pah
тьфу!: faugh
тюдоровский: Tudor
тюк: package
тюлень: seal
тюлень: sea-dog
тюлень: sea-calf
тюль: tulle
тюльпан: tulip
тюрбан: turban
тюремщик: jailer
тюремщик: gaoler
тюремщик: turnkey
тюрк: Turkoman
тюркский: Turkic
тюрьма: quod
тюрьма: prison
тюрьма: stone-jug
тюрьма: slammer
тюрьма: calaboose
тюрьма: bastille
тюрьма: jail
тюрьма: gaol
тявканье: yip
тяга: pull
тяга: traction
тяга: haul
тяга: haulage
тяга: draw
тяготеть: gravitate
тягучий: ropy
тяжба: litigation
тяжелая: stodge
тяжелая: cosh
тяжелая: drudgery
тяжелая: fag
тяжело: heavily
тяжеловес: heavy-weight
тяжелый: sopor
тяжелый: ponderous
тяжелый: weighty
тяжелый: stertorous
тяжелый: stodgy
тяжелый: difficile
тяжелый: clunky
тяжелый: Johnsonese
тяжелый: hammer-blow
тяжелый: Johnsonian
тяжесть: heaviness
тянуть: protract
тянучка: stickjaw
тянущийся: stretchy
тяпка: dibber
убедительность: cogency
убедительность: cogence
убедительность: persuasiveness
убедительный: persuasive
убедительный: cogent
убеждать: induce
убеждать: convince
убеждать: persuade
убеждающий: persuader
убеждение: persuasion
убеждения: credo
убежище: refuge
убежище: sconce
убежище: bolt-hole
убивать: assassinate
убивать: kill
убивать: slay
убийственный: homicidal
убийство: murder
убийство: killing
убийство: assassination
убийца: slayer
убийца: murderer
убийца: murderess
убийца: thug
убийца: homicide
убийца: basher
убийца: knifeman
убийца: assassin
убийца: killer
убирайся!: begone
уборка: sweeping
уборка: clean-up
уборная: lavatory
уборная: water-closet
уборная: retiring-room
уборщик: swabber
уборщик: cleaner
убывание: wane
убывающий: decrescent
уважаемый: honoured
уважать: revere
уважение: esteem
уважение: deference
уважение: respect
увалень: lummox
увековечение: immortalization
увековечивание: perpetuation
увековечивать: monumentalize
увековечивать: eternalize
увековечивать: perpetuate
увековечивающий: monumental
увеличение: enhancement
увеличение: magnification
увеличение: augmentation
увеличение: amplification
увеличение: augment
увеличение: aggrandizement
увеличенный: megascopic
увеличенный: enlarged
увеличивать: enlarge
увеличивать: multiply
увеличивать: magnify
увеличивать: aggrandize
увеличивать: enhance
увеличиваться: accrue
увеличивающийся: augmentative
уверение: reassurance
уверение: assurance
уверенность: certitude
уверенность: assuredness
уверенный: reliant
уверенный: assured
увертка: subterfuge
увертка: elusion
уверять: avouch
уверять: assure
увеселение: jollification
